type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 10:13:33,53.47868777,-2.24244672,4.18,46.995,51.401,0.790,112,29,43,20250408-111333,GPS Logger: 20250408-111333 - Εάν 2
T,2025-04-08 10:13:34,53.47867559,-2.24243540,3.92,47.292,51.401,0.850,112,30,43,,
T,2025-04-08 10:13:35,53.47866169,-2.24241922,3.79,48.611,51.401,1.160,125,31,43,,
T,2025-04-08 10:13:36,53.47864901,-2.24240564,3.79,49.199,51.401,1.080,137,31,43,,
T,2025-04-08 10:13:37,53.47863837,-2.24239153,3.79,49.018,51.401,1.290,130,31,43,,
T,2025-04-08 10:13:38,53.47863135,-2.24237640,3.79,49.857,51.401,1.200,130,31,43,,
T,2025-04-08 10:13:39,53.47862422,-2.24236130,3.79,49.934,51.401,1.190,127,32,43,,
T,2025-04-08 10:13:40,53.47861690,-2.24234916,3.79,49.336,51.401,1.230,130,32,43,,
T,2025-04-08 10:13:41,53.47861176,-2.24233562,3.79,50.623,51.401,1.250,123,31,43,,
T,2025-04-08 10:13:42,53.47860987,-2.24231816,3.79,51.043,51.401,1.260,108,31,43,,
T,2025-04-08 10:13:43,53.47861147,-2.24230491,3.79,50.966,51.401,1.040,101,32,43,,
T,2025-04-08 10:13:44,53.47861364,-2.24229019,3.79,51.264,51.401,1.120,97,32,43,,
T,2025-04-08 10:13:45,53.47861575,-2.24227646,3.79,51.633,51.401,1.090,102,32,43,,
T,2025-04-08 10:13:46,53.47861719,-2.24226291,3.79,51.842,51.401,1.100,99,32,43,,
T,2025-04-08 10:13:47,53.47861954,-2.24224885,3.79,52.380,51.401,1.130,94,32,43,,
T,2025-04-08 10:13:48,53.47862643,-2.24223488,3.79,53.858,51.401,1.260,76,32,43,,
T,2025-04-08 10:13:49,53.47863448,-2.24222113,3.79,54.680,51.401,1.250,71,32,43,,
T,2025-04-08 10:13:50,53.47863670,-2.24220229,3.79,54.700,51.401,1.380,93,32,43,,
T,2025-04-08 10:13:51,53.47863623,-2.24219501,3.79,53.992,51.401,0.740,98,32,43,,
T,2025-04-08 10:13:52,53.47863791,-2.24218909,4.17,53.980,51.401,0.700,83,32,43,,
T,2025-04-08 10:13:53,53.47864363,-2.24217598,4.84,53.863,51.401,1.190,70,32,43,,
T,2025-04-08 10:13:54,53.47865082,-2.24216468,4.77,55.054,51.401,1.090,58,31,43,,
T,2025-04-08 10:13:55,53.47866007,-2.24216021,4.59,56.578,51.401,0.950,39,31,43,,
T,2025-04-08 10:13:56,53.47866789,-2.24215574,4.90,57.490,51.401,0.920,43,32,43,,
T,2025-04-08 10:13:57,53.47867075,-2.24214126,4.43,58.833,51.401,0.990,70,32,43,,
T,2025-04-08 10:13:58,53.47866406,-2.24212668,4.69,57.594,51.400,0.780,84,31,43,,
T,2025-04-08 10:13:59,53.47865295,-2.24210894,5.06,57.095,51.400,0.850,96,31,43,,
T,2025-04-08 10:14:00,53.47863664,-2.24208533,4.71,56.136,51.400,1.400,112,31,43,,
T,2025-04-08 10:14:01,53.47861856,-2.24206647,4.30,55.321,51.400,1.270,124,30,43,,
T,2025-04-08 10:14:02,53.47860341,-2.24203918,3.79,55.689,51.400,1.390,121,29,43,,
T,2025-04-08 10:14:03,53.47858249,-2.24201136,4.00,52.368,51.400,1.450,122,28,43,,
T,2025-04-08 10:14:04,53.47856781,-2.24199604,3.79,52.925,51.400,1.140,125,28,43,,
T,2025-04-08 10:14:05,53.47855540,-2.24197739,3.79,52.519,51.400,1.270,113,27,43,,
T,2025-04-08 10:14:06,53.47854508,-2.24196177,3.79,53.157,51.400,1.250,118,22,43,,
T,2025-04-08 10:14:07,53.47852837,-2.24195387,3.79,52.622,51.400,1.290,146,20,43,,
T,2025-04-08 10:14:08,53.47851093,-2.24194127,3.92,51.174,51.400,1.220,150,19,43,,
T,2025-04-08 10:14:09,53.47850001,-2.24192359,3.96,50.704,51.400,1.360,122,19,43,,
T,2025-04-08 10:14:10,53.47848729,-2.24190525,4.19,49.470,51.400,1.250,130,18,43,,
T,2025-04-08 10:14:11,53.47847998,-2.24188924,4.22,49.489,51.400,1.260,115,18,43,,
T,2025-04-08 10:14:12,53.47847228,-2.24188349,3.86,48.832,51.400,1.190,126,18,43,,
T,2025-04-08 10:14:13,53.47846324,-2.24187454,3.98,49.795,51.400,1.270,146,16,43,,
T,2025-04-08 10:14:14,53.47845827,-2.24186074,4.12,50.991,51.400,1.220,127,18,43,,
T,2025-04-08 10:14:15,53.47844923,-2.24184805,4.03,49.679,51.400,1.160,134,22,43,,
T,2025-04-08 10:14:16,53.47843810,-2.24183400,3.96,48.025,51.400,1.160,129,24,43,,
T,2025-04-08 10:14:17,53.47842588,-2.24182430,3.79,47.614,51.400,1.200,145,26,43,,
T,2025-04-08 10:14:18,53.47841372,-2.24181276,3.79,48.745,51.400,1.220,146,26,43,,
T,2025-04-08 10:14:19,53.47840328,-2.24180332,3.79,47.591,51.400,1.160,133,26,43,,
T,2025-04-08 10:14:20,53.47839532,-2.24179263,3.79,47.666,51.400,1.180,130,27,43,,
T,2025-04-08 10:14:21,53.47838869,-2.24178830,3.79,46.911,51.400,1.140,132,26,43,,
T,2025-04-08 10:14:22,53.47838111,-2.24178052,3.79,47.031,51.400,1.230,132,26,43,,
T,2025-04-08 10:14:23,53.47837572,-2.24176399,3.79,47.508,51.400,1.220,124,27,43,,
T,2025-04-08 10:14:24,53.47836985,-2.24174706,3.79,48.500,51.400,1.220,117,26,43,,
T,2025-04-08 10:14:25,53.47836558,-2.24173249,3.79,49.219,51.400,1.150,115,26,43,,
T,2025-04-08 10:14:26,53.47835818,-2.24171866,3.79,49.444,51.400,1.240,131,27,43,,
T,2025-04-08 10:14:27,53.47835080,-2.24170961,3.79,48.795,51.400,1.200,134,26,43,,
T,2025-04-08 10:14:28,53.47834713,-2.24170196,3.79,49.331,51.400,1.170,126,25,43,,
T,2025-04-08 10:14:29,53.47834284,-2.24169616,3.79,49.423,51.400,1.180,131,22,43,,
T,2025-04-08 10:14:30,53.47833739,-2.24168821,3.79,49.548,51.400,1.180,134,22,43,,
T,2025-04-08 10:14:31,53.47833255,-2.24167739,3.79,50.304,51.400,1.230,127,20,43,,
T,2025-04-08 10:14:32,53.47832653,-2.24166486,3.79,50.153,51.400,1.250,129,17,43,,
T,2025-04-08 10:14:33,53.47831656,-2.24165299,3.79,50.716,51.400,1.260,126,17,43,,
T,2025-04-08 10:14:34,53.47830619,-2.24164190,3.79,50.102,51.400,1.260,129,16,43,,
T,2025-04-08 10:14:35,53.47829455,-2.24163108,3.79,49.926,51.399,1.320,134,15,43,,
T,2025-04-08 10:14:36,53.47828568,-2.24162191,3.79,49.637,51.399,1.280,137,17,43,,
T,2025-04-08 10:14:37,53.47828009,-2.24160623,3.79,49.853,51.399,1.310,119,19,43,,
T,2025-04-08 10:14:38,53.47827574,-2.24159622,3.79,49.697,51.399,1.210,128,21,43,,
T,2025-04-08 10:14:39,53.47827149,-2.24158377,3.79,50.092,51.399,1.270,127,22,43,,
T,2025-04-08 10:14:40,53.47826656,-2.24156972,3.79,50.594,51.399,1.270,127,22,43,,
T,2025-04-08 10:14:41,53.47825873,-2.24155617,3.79,50.339,51.399,1.360,140,23,43,,
T,2025-04-08 10:14:42,53.47825104,-2.24154150,3.79,50.338,51.399,1.280,132,24,43,,
T,2025-04-08 10:14:43,53.47824383,-2.24152906,3.79,50.597,51.399,1.290,133,26,43,,
T,2025-04-08 10:14:44,53.47823408,-2.24151548,3.79,50.822,51.399,1.290,132,26,43,,
T,2025-04-08 10:14:45,53.47822283,-2.24150250,3.79,50.971,51.399,1.280,141,27,43,,
T,2025-04-08 10:14:46,53.47821044,-2.24149043,3.79,50.962,51.399,1.280,136,27,43,,
T,2025-04-08 10:14:47,53.47819876,-2.24147548,3.79,51.135,51.399,1.330,130,29,43,,
T,2025-04-08 10:14:48,53.47819061,-2.24146555,3.79,50.040,51.399,1.240,129,30,43,,
T,2025-04-08 10:14:49,53.47818167,-2.24145960,3.79,49.317,51.399,1.280,132,30,43,,
T,2025-04-08 10:14:50,53.47817527,-2.24144553,3.79,49.778,51.399,1.280,127,29,43,,
T,2025-04-08 10:14:51,53.47817094,-2.24142984,3.79,49.217,51.399,1.290,126,30,43,,
T,2025-04-08 10:14:52,53.47816475,-2.24141525,3.79,48.966,51.399,1.230,138,30,43,,
T,2025-04-08 10:14:53,53.47815980,-2.24140240,3.79,48.136,51.399,1.170,130,30,43,,
T,2025-04-08 10:14:54,53.47815593,-2.24139236,3.79,47.693,51.399,1.040,118,30,43,,
T,2025-04-08 10:14:55,53.47815118,-2.24137865,3.79,47.970,51.399,1.080,123,30,43,,
T,2025-04-08 10:14:56,53.47814355,-2.24136308,3.79,48.049,51.399,1.170,126,29,43,,
T,2025-04-08 10:14:57,53.47813232,-2.24134807,3.79,48.161,51.399,1.220,144,29,43,,
T,2025-04-08 10:14:58,53.47812517,-2.24133245,3.79,48.978,51.399,1.170,132,29,43,,
T,2025-04-08 10:14:59,53.47811690,-2.24132345,3.79,50.685,51.399,1.210,153,28,43,,
T,2025-04-08 10:15:00,53.47810981,-2.24131436,3.79,51.444,51.399,1.160,150,28,43,,
T,2025-04-08 10:15:01,53.47810199,-2.24130162,3.79,51.061,51.399,1.190,134,28,43,,
T,2025-04-08 10:15:02,53.47809480,-2.24129057,3.79,51.362,51.399,1.140,138,27,43,,
T,2025-04-08 10:15:03,53.47808707,-2.24128064,3.79,50.731,51.399,1.170,141,27,43,,
T,2025-04-08 10:15:04,53.47808006,-2.24126724,3.79,50.402,51.399,1.200,128,27,43,,
T,2025-04-08 10:15:05,53.47807332,-2.24125157,3.79,50.745,51.399,1.160,131,22,43,,
T,2025-04-08 10:15:06,53.47806660,-2.24123992,3.79,50.196,51.399,1.160,130,21,43,,
T,2025-04-08 10:15:07,53.47805907,-2.24122478,3.79,49.796,51.399,1.180,126,20,43,,
T,2025-04-08 10:15:08,53.47805026,-2.24121118,3.79,48.873,51.399,1.180,130,21,43,,
T,2025-04-08 10:15:09,53.47804042,-2.24119605,3.79,48.686,51.399,1.250,136,22,43,,
T,2025-04-08 10:15:10,53.47803146,-2.24118364,3.79,48.873,51.399,1.180,135,23,43,,
T,2025-04-08 10:15:11,53.47802428,-2.24117187,3.79,48.949,51.399,1.190,129,22,43,,
T,2025-04-08 10:15:12,53.47801764,-2.24115947,3.79,49.012,51.399,1.170,124,24,43,,
T,2025-04-08 10:15:13,53.47800899,-2.24114736,3.79,48.726,51.399,1.270,136,25,43,,
T,2025-04-08 10:15:14,53.47800118,-2.24113299,3.79,48.926,51.398,1.220,129,25,43,,
T,2025-04-08 10:15:15,53.47799647,-2.24111939,3.79,48.717,51.398,1.130,115,28,43,,
T,2025-04-08 10:15:16,53.47799149,-2.24110570,3.79,49.175,51.398,1.180,114,28,43,,
T,2025-04-08 10:15:17,53.47798672,-2.24109645,3.79,49.043,51.398,1.020,131,28,43,,
T,2025-04-08 10:15:18,53.47798040,-2.24108559,3.79,48.964,51.398,1.090,137,27,43,,
T,2025-04-08 10:15:19,53.47797465,-2.24107450,3.79,48.875,51.398,1.090,133,29,43,,
T,2025-04-08 10:15:20,53.47796787,-2.24106175,3.79,47.912,51.398,1.150,127,30,43,,
T,2025-04-08 10:15:21,53.47795976,-2.24105166,3.79,47.385,51.398,1.140,138,30,43,,
T,2025-04-08 10:15:22,53.47795210,-2.24103928,3.79,47.368,51.398,1.150,144,30,43,,
T,2025-04-08 10:15:23,53.47794456,-2.24102580,3.79,47.506,51.398,1.150,139,30,43,,
T,2025-04-08 10:15:24,53.47793780,-2.24100985,3.79,47.409,51.398,1.170,131,30,43,,
T,2025-04-08 10:15:25,53.47793114,-2.24099485,3.79,47.569,51.398,1.110,134,31,43,,
T,2025-04-08 10:15:26,53.47792375,-2.24098253,3.79,47.449,51.398,1.180,140,30,43,,
T,2025-04-08 10:15:27,53.47791683,-2.24097019,3.79,47.549,51.398,1.160,134,30,43,,
T,2025-04-08 10:15:28,53.47791029,-2.24095781,3.79,47.421,51.398,1.160,128,30,43,,
T,2025-04-08 10:15:29,53.47790570,-2.24094242,3.79,47.728,51.398,1.180,113,30,43,,
T,2025-04-08 10:15:30,53.47789836,-2.24092855,3.79,47.133,51.398,1.220,129,28,43,,
T,2025-04-08 10:15:31,53.47789059,-2.24091540,3.79,47.118,51.398,1.150,134,28,43,,
T,2025-04-08 10:15:32,53.47788153,-2.24090096,3.79,46.821,51.398,1.220,134,28,43,,
T,2025-04-08 10:15:33,53.47787199,-2.24088833,3.79,47.151,51.398,1.170,138,28,43,,
T,2025-04-08 10:15:34,53.47786339,-2.24087477,3.79,46.691,51.398,1.200,126,27,43,,
T,2025-04-08 10:15:35,53.47785604,-2.24085927,3.79,46.974,51.398,1.270,132,28,43,,
T,2025-04-08 10:15:36,53.47784797,-2.24084472,3.79,46.850,51.398,1.260,132,27,43,,
T,2025-04-08 10:15:37,53.47783942,-2.24082872,3.79,46.844,51.398,1.300,126,26,43,,
T,2025-04-08 10:15:38,53.47782992,-2.24081521,3.79,46.587,51.398,1.240,137,26,43,,
T,2025-04-08 10:15:39,53.47782133,-2.24080123,3.79,46.042,51.398,1.220,134,27,43,,
T,2025-04-08 10:15:40,53.47781313,-2.24078584,3.79,45.998,51.398,1.240,130,28,43,,
T,2025-04-08 10:15:41,53.47780689,-2.24076730,3.79,46.464,51.398,1.230,134,29,43,,
T,2025-04-08 10:15:42,53.47780027,-2.24074971,3.79,46.385,51.398,1.260,136,29,43,,
T,2025-04-08 10:15:43,53.47779287,-2.24073263,3.79,46.129,51.398,1.280,131,30,43,,
T,2025-04-08 10:15:44,53.47778477,-2.24071644,3.79,46.249,51.398,1.290,133,31,43,,
T,2025-04-08 10:15:45,53.47777769,-2.24069766,3.79,46.134,51.398,1.390,130,31,43,,
T,2025-04-08 10:15:46,53.47776887,-2.24068096,3.79,45.903,51.398,1.340,136,31,43,,
T,2025-04-08 10:15:47,53.47776089,-2.24066470,3.79,45.633,51.398,1.290,129,31,43,,
T,2025-04-08 10:15:48,53.47775335,-2.24064955,3.79,45.276,51.398,1.180,133,31,43,,
T,2025-04-08 10:15:49,53.47774678,-2.24063178,3.79,44.921,51.398,1.270,127,32,43,,
T,2025-04-08 10:15:50,53.47774121,-2.24061428,3.79,44.837,51.397,1.310,123,32,43,,
T,2025-04-08 10:15:51,53.47773626,-2.24060099,3.79,44.671,51.397,1.230,126,32,43,,
T,2025-04-08 10:15:52,53.47773017,-2.24058742,3.79,44.673,51.397,1.280,131,30,43,,
T,2025-04-08 10:15:53,53.47772257,-2.24057431,3.79,44.427,51.397,1.280,139,30,43,,
T,2025-04-08 10:15:54,53.47771498,-2.24056071,3.79,44.640,51.397,1.280,135,30,43,,
T,2025-04-08 10:15:55,53.47770660,-2.24054529,3.79,45.012,51.397,1.280,133,30,43,,
T,2025-04-08 10:15:56,53.47769857,-2.24053265,3.79,45.256,51.397,1.290,140,30,43,,
T,2025-04-08 10:15:57,53.47768932,-2.24052127,3.79,45.144,51.397,1.300,147,30,43,,
T,2025-04-08 10:15:58,53.47767899,-2.24051025,3.79,44.810,51.397,1.300,149,30,43,,
T,2025-04-08 10:15:59,53.47766989,-2.24049430,3.79,44.821,51.397,1.360,131,30,43,,
T,2025-04-08 10:16:00,53.47766340,-2.24047698,3.79,45.196,51.397,1.310,125,29,43,,
T,2025-04-08 10:16:01,53.47765478,-2.24046301,3.79,45.333,51.397,1.320,136,29,43,,
T,2025-04-08 10:16:02,53.47764704,-2.24044650,3.79,45.598,51.397,1.320,127,28,43,,
T,2025-04-08 10:16:03,53.47763622,-2.24043285,3.79,45.904,51.397,1.360,141,27,43,,
T,2025-04-08 10:16:04,53.47762788,-2.24041908,3.79,45.654,51.397,1.280,134,28,43,,
T,2025-04-08 10:16:05,53.47762074,-2.24040291,3.79,45.407,51.397,1.320,128,28,43,,
T,2025-04-08 10:16:06,53.47761540,-2.24038607,3.79,45.662,51.397,1.320,127,28,43,,
T,2025-04-08 10:16:07,53.47760750,-2.24036834,3.79,45.593,51.397,1.290,130,28,43,,
T,2025-04-08 10:16:08,53.47759781,-2.24035312,3.79,45.564,51.397,1.300,136,28,43,,
T,2025-04-08 10:16:09,53.47758605,-2.24033942,3.79,45.931,51.397,1.320,145,28,43,,
T,2025-04-08 10:16:10,53.47757270,-2.24033143,3.79,45.805,51.397,1.290,157,28,43,,
T,2025-04-08 10:16:11,53.47755946,-2.24032513,3.79,45.549,51.397,1.300,166,28,43,,
T,2025-04-08 10:16:12,53.47754757,-2.24031979,3.79,45.938,51.397,1.260,171,29,43,,
T,2025-04-08 10:16:13,53.47753759,-2.24031127,3.79,46.313,51.397,1.240,156,29,43,,
T,2025-04-08 10:16:14,53.47752721,-2.24030244,3.79,46.208,51.397,1.200,154,27,43,,
T,2025-04-08 10:16:15,53.47751513,-2.24028890,3.79,45.721,51.397,1.470,137,28,43,,
T,2025-04-08 10:16:16,53.47750414,-2.24027725,3.79,46.436,51.397,1.310,150,28,43,,
T,2025-04-08 10:16:17,53.47749363,-2.24026274,3.79,46.153,51.397,1.370,132,28,43,,
T,2025-04-08 10:16:18,53.47748333,-2.24024722,3.79,46.188,51.397,1.590,140,28,43,,
T,2025-04-08 10:16:19,53.47747247,-2.24022918,3.79,46.213,51.397,1.560,137,28,43,,
T,2025-04-08 10:16:20,53.47746114,-2.24021563,3.79,46.046,51.397,1.450,147,28,43,,
T,2025-04-08 10:16:21,53.47744992,-2.24020326,3.79,46.127,51.397,1.430,146,28,43,,
T,2025-04-08 10:16:22,53.47743937,-2.24019142,3.79,46.161,51.397,1.420,145,28,43,,
T,2025-04-08 10:16:23,53.47742907,-2.24017714,3.79,45.850,51.397,1.440,136,28,43,,
T,2025-04-08 10:16:24,53.47742219,-2.24016274,3.79,45.429,51.397,1.240,122,28,43,,
T,2025-04-08 10:16:25,53.47741606,-2.24014363,3.79,44.991,51.397,1.370,116,27,43,,
T,2025-04-08 10:16:26,53.47741395,-2.24012548,3.79,45.482,51.397,1.190,106,27,43,,
T,2025-04-08 10:16:27,53.47740924,-2.24010928,3.79,45.442,51.396,1.240,123,26,43,,
T,2025-04-08 10:16:28,53.47740288,-2.24009373,3.79,45.760,51.396,1.290,133,26,43,,
T,2025-04-08 10:16:29,53.47739588,-2.24008078,3.79,46.088,51.396,1.270,140,26,43,,
T,2025-04-08 10:16:30,53.47738727,-2.24006876,3.79,45.940,51.396,1.240,146,26,43,,
T,2025-04-08 10:16:31,53.47737833,-2.24005555,3.79,45.863,51.396,1.280,141,26,43,,
T,2025-04-08 10:16:32,53.47737005,-2.24004220,3.79,45.745,51.396,1.260,137,25,43,,
T,2025-04-08 10:16:33,53.47736021,-2.24002995,3.79,45.491,51.396,1.290,141,24,43,,
T,2025-04-08 10:16:34,53.47734969,-2.24001901,3.79,45.271,51.396,1.290,146,23,43,,
T,2025-04-08 10:16:35,53.47733832,-2.24000951,3.79,45.305,51.396,1.300,151,23,43,,
T,2025-04-08 10:16:36,53.47732661,-2.24000062,3.79,45.330,51.396,1.330,154,22,43,,
T,2025-04-08 10:16:37,53.47731557,-2.23999228,3.79,45.151,51.396,1.240,153,22,43,,
T,2025-04-08 10:16:38,53.47730564,-2.23998387,3.79,45.447,51.396,1.270,152,22,43,,
T,2025-04-08 10:16:39,53.47729408,-2.23997715,3.79,45.418,51.396,1.300,158,20,43,,
T,2025-04-08 10:16:40,53.47728354,-2.23996771,3.79,45.388,51.396,1.280,150,19,43,,
T,2025-04-08 10:16:41,53.47727234,-2.23995727,3.79,45.436,51.396,1.280,146,20,43,,
T,2025-04-08 10:16:42,53.47726191,-2.23994599,3.79,45.194,51.396,1.300,144,22,43,,
T,2025-04-08 10:16:43,53.47725126,-2.23993641,3.79,45.303,51.396,1.250,147,21,43,,
T,2025-04-08 10:16:44,53.47724212,-2.23992672,3.79,45.208,51.396,1.280,148,21,43,,
T,2025-04-08 10:16:45,53.47723310,-2.23991664,3.79,44.967,51.396,1.290,144,20,43,,
T,2025-04-08 10:16:46,53.47722283,-2.23990724,3.79,44.796,51.396,1.290,147,20,43,,
T,2025-04-08 10:16:47,53.47721325,-2.23989673,3.79,44.453,51.396,1.290,143,20,43,,
T,2025-04-08 10:16:48,53.47720284,-2.23988857,3.79,43.828,51.396,1.270,145,19,43,,
T,2025-04-08 10:16:49,53.47719158,-2.23988130,3.79,43.478,51.396,1.300,151,19,43,,
T,2025-04-08 10:16:50,53.47718155,-2.23987435,3.79,43.278,51.396,1.250,154,19,43,,
T,2025-04-08 10:16:51,53.47717147,-2.23986458,3.79,43.232,51.396,1.330,150,20,43,,
T,2025-04-08 10:16:52,53.47716232,-2.23985445,3.79,42.736,51.396,1.280,145,20,43,,
T,2025-04-08 10:16:53,53.47715134,-2.23984780,3.79,42.770,51.396,1.290,160,19,43,,
T,2025-04-08 10:16:54,53.47714107,-2.23983716,3.79,42.561,51.396,1.300,146,18,43,,
T,2025-04-08 10:16:55,53.47712807,-2.23983234,3.79,42.862,51.396,1.390,169,18,43,,
T,2025-04-08 10:16:56,53.47711757,-2.23981946,3.79,42.783,51.396,1.380,143,19,43,,
T,2025-04-08 10:16:57,53.47710743,-2.23981113,3.79,43.397,51.396,1.310,156,19,43,,
T,2025-04-08 10:16:58,53.47709780,-2.23980222,3.79,43.525,51.396,1.270,151,19,43,,
T,2025-04-08 10:16:59,53.47708685,-2.23979288,3.79,43.333,51.396,1.290,149,19,43,,
T,2025-04-08 10:17:00,53.47707655,-2.23978377,3.79,43.101,51.396,1.280,152,20,43,,
T,2025-04-08 10:17:01,53.47706656,-2.23977116,3.79,42.849,51.396,1.310,141,20,43,,
T,2025-04-08 10:17:02,53.47705679,-2.23976020,3.79,42.947,51.396,1.310,154,20,43,,
T,2025-04-08 10:17:03,53.47704709,-2.23974832,3.79,42.789,51.396,1.290,145,21,43,,
T,2025-04-08 10:17:04,53.47703926,-2.23973494,3.79,42.246,51.396,1.290,138,20,43,,
T,2025-04-08 10:17:05,53.47703105,-2.23972197,3.79,42.409,51.396,1.260,138,20,43,,
T,2025-04-08 10:17:06,53.47702193,-2.23971152,3.79,42.672,51.396,1.270,143,20,43,,
T,2025-04-08 10:17:07,53.47701200,-2.23970171,3.79,42.092,51.396,1.250,144,22,43,,
T,2025-04-08 10:17:08,53.47700364,-2.23969000,3.79,42.073,51.396,1.260,146,23,43,,
T,2025-04-08 10:17:09,53.47699333,-2.23967874,3.79,41.689,51.396,1.340,152,25,43,,
T,2025-04-08 10:17:10,53.47698320,-2.23966700,3.79,41.412,51.396,1.420,143,26,43,,
T,2025-04-08 10:17:11,53.47697195,-2.23965889,3.79,41.075,51.396,1.330,152,27,43,,
T,2025-04-08 10:17:12,53.47696080,-2.23965089,3.79,41.169,51.396,1.340,148,27,43,,
T,2025-04-08 10:17:13,53.47695124,-2.23964066,3.79,40.892,51.396,1.350,146,27,43,,
T,2025-04-08 10:17:14,53.47694352,-2.23962626,3.79,41.064,51.395,1.270,137,26,43,,
T,2025-04-08 10:17:15,53.47693634,-2.23961206,3.79,40.644,51.395,1.270,144,26,43,,
T,2025-04-08 10:17:16,53.47692691,-2.23960217,3.79,40.624,51.395,1.280,157,26,43,,
T,2025-04-08 10:17:17,53.47691724,-2.23959243,3.79,40.527,51.395,1.330,158,25,43,,
T,2025-04-08 10:17:18,53.47690724,-2.23958385,3.79,40.747,51.395,1.290,154,25,43,,
T,2025-04-08 10:17:19,53.47689759,-2.23957331,3.79,40.971,51.395,1.330,147,25,43,,
T,2025-04-08 10:17:20,53.47688776,-2.23956278,3.79,40.815,51.395,1.330,149,25,43,,
T,2025-04-08 10:17:21,53.47687739,-2.23955042,3.79,40.802,51.395,1.350,143,25,43,,
T,2025-04-08 10:17:22,53.47686518,-2.23954052,3.79,40.899,51.395,1.340,149,27,43,,
