type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 10:39:41,53.47264375,-2.23906258,3.79,52.258,51.393,1.1,354.0,35,46,,
T,2025-04-08 10:39:42,53.47265283,-2.2390719,3.79,52.021,51.393,1.15,336.0,35,46,,
T,2025-04-08 10:39:43,53.47266344,-2.23907641,3.79,51.725,51.393,1.06,339.0,35,46,,
T,2025-04-08 10:39:44,53.47267379,-2.23908394,3.79,51.682,51.393,1.12,330.0,34,46,,
T,2025-04-08 10:39:45,53.47268356,-2.23908835,3.79,51.268,51.394,1.12,337.0,34,46,,
T,2025-04-08 10:39:46,53.47269302,-2.23909546,3.79,51.684,51.394,1.13,344.0,33,46,,
T,2025-04-08 10:39:47,53.47270172,-2.23910367,3.79,50.919,51.394,1.21,327.0,33,46,,
T,2025-04-08 10:39:48,53.47271134,-2.23910539,3.79,50.478,51.394,1.12,343.0,31,46,,
T,2025-04-08 10:39:49,53.47272097,-2.23911259,3.79,50.188,51.394,1.21,331.0,30,46,,
T,2025-04-08 10:39:50,53.47273062,-2.23911749,3.79,50.406,51.394,1.19,340.0,30,46,,
T,2025-04-08 10:39:51,53.4727416,-2.23912341,3.79,50.345,51.394,1.21,336.0,28,46,,
T,2025-04-08 10:39:52,53.47275306,-2.23912785,3.79,50.475,51.394,1.18,343.0,27,46,,
T,2025-04-08 10:39:53,53.47276262,-2.23913639,3.79,50.284,51.394,1.18,330.0,27,46,,
T,2025-04-08 10:39:54,53.47277432,-2.23914085,3.79,50.289,51.394,1.19,339.0,26,46,,
T,2025-04-08 10:39:55,53.47278817,-2.23914203,3.79,49.819,51.394,1.19,348.0,26,46,,
T,2025-04-08 10:39:56,53.47280061,-2.23914914,3.79,49.867,51.394,1.23,328.0,25,46,,
T,2025-04-08 10:39:57,53.47281184,-2.23915343,3.79,49.361,51.394,1.08,333.0,25,46,,
T,2025-04-08 10:39:58,53.47282312,-2.23915667,3.79,49.545,51.394,1.12,336.0,26,46,,
T,2025-04-08 10:39:59,53.47283285,-2.23916147,3.79,49.83,51.394,1.14,335.0,26,46,,
T,2025-04-08 10:40:00,53.47284326,-2.23917059,3.79,49.444,51.394,1.17,328.0,26,46,,
T,2025-04-08 10:40:01,53.472853,-2.23918139,3.79,49.311,51.394,1.15,331.0,26,46,,
T,2025-04-08 10:40:02,53.47286248,-2.23919406,3.79,49.729,51.394,1.26,325.0,26,46,,
T,2025-04-08 10:40:03,53.47287169,-2.23920296,3.79,49.822,51.394,1.16,335.0,24,46,,
T,2025-04-08 10:40:04,53.4728806,-2.23921134,3.79,49.591,51.394,1.12,330.0,24,46,,
T,2025-04-08 10:40:05,53.4728912,-2.23921757,3.79,49.449,51.394,1.16,346.0,21,46,,
T,2025-04-08 10:40:06,53.47290102,-2.23922719,3.79,49.463,51.394,1.16,334.0,21,46,,
T,2025-04-08 10:40:07,53.47290805,-2.23923347,3.79,48.881,51.394,0.94,333.0,22,46,,
T,2025-04-08 10:40:08,53.47291702,-2.23924092,3.79,48.536,51.394,1.13,328.0,24,46,,
T,2025-04-08 10:40:09,53.47293055,-2.23923939,3.79,48.897,51.394,1.38,4.0,25,46,,
T,2025-04-08 10:40:10,53.47294063,-2.23923766,3.79,49.187,51.394,1.07,11.0,26,46,,
T,2025-04-08 10:40:11,53.47294993,-2.23924217,3.79,49.103,51.394,1.13,353.0,26,46,,
T,2025-04-08 10:40:12,53.47295888,-2.23925996,3.79,49.07,51.394,1.41,316.0,26,46,,
T,2025-04-08 10:40:13,53.47296921,-2.23926931,3.79,49.015,51.394,1.21,339.0,25,46,,
T,2025-04-08 10:40:14,53.47297816,-2.23927695,3.79,48.974,51.394,1.12,338.0,25,46,,
T,2025-04-08 10:40:15,53.47298569,-2.239285,3.79,49.246,51.394,1.11,332.0,24,46,,
T,2025-04-08 10:40:16,53.47299544,-2.23929191,3.79,49.327,51.394,1.13,340.0,24,46,,
T,2025-04-08 10:40:17,53.47300504,-2.23929925,3.79,49.2,51.394,1.13,337.0,23,46,,
T,2025-04-08 10:40:18,53.47301393,-2.2393084,3.79,48.937,51.394,1.14,338.0,24,46,,
T,2025-04-08 10:40:19,53.47302329,-2.23931465,3.79,48.698,51.394,1.14,349.0,25,46,,
T,2025-04-08 10:40:20,53.4730345,-2.23931761,3.79,48.742,51.394,1.24,8.0,26,46,,
T,2025-04-08 10:40:21,53.4730439,-2.23932346,3.79,48.556,51.394,1.12,353.0,27,46,,
T,2025-04-08 10:40:22,53.47305275,-2.2393322,4.02,48.499,51.394,1.16,344.0,26,46,,
T,2025-04-08 10:40:23,53.47306153,-2.23933937,4.16,48.136,51.394,1.14,344.0,26,46,,
T,2025-04-08 10:40:24,53.47306987,-2.23935071,4.16,47.635,51.394,1.13,341.0,26,46,,
T,2025-04-08 10:40:25,53.47307635,-2.23937234,4.19,47.024,51.394,1.38,307.0,25,46,,
T,2025-04-08 10:40:26,53.47308297,-2.23938775,4.24,46.834,51.394,1.18,322.0,26,46,,
T,2025-04-08 10:40:27,53.4730924,-2.2393996,4.28,46.609,51.394,1.2,342.0,26,46,,
T,2025-04-08 10:40:28,53.47310441,-2.23940064,4.38,46.62,51.394,1.4,18.0,26,46,,
T,2025-04-08 10:40:29,53.47311493,-2.23940232,4.51,46.728,51.394,1.15,10.0,26,46,,
T,2025-04-08 10:40:30,53.47312455,-2.23941301,4.51,46.318,51.394,1.11,347.0,28,46,,
T,2025-04-08 10:40:31,53.47313415,-2.23942432,4.81,46.166,51.394,1.14,347.0,28,46,,
T,2025-04-08 10:40:32,53.47314019,-2.23944114,4.37,45.32,51.394,1.06,332.0,28,46,,
T,2025-04-08 10:40:33,53.47315054,-2.23945615,4.51,45.169,51.394,1.16,345.0,29,46,,
T,2025-04-08 10:40:34,53.4731589,-2.23947129,4.49,45.294,51.394,1.13,340.0,29,46,,
T,2025-04-08 10:40:35,53.47316664,-2.23948884,4.41,44.827,51.394,1.15,330.0,29,46,,
T,2025-04-08 10:40:36,53.47317528,-2.2395065,4.4,44.575,51.394,1.14,328.0,28,46,,
T,2025-04-08 10:40:37,53.47318244,-2.23952339,4.31,44.65,51.394,1.19,318.0,28,46,,
T,2025-04-08 10:40:38,53.47318991,-2.23953954,4.18,44.932,51.394,1.15,323.0,29,46,,
T,2025-04-08 10:40:39,53.47320031,-2.23954884,4.03,44.894,51.394,1.22,344.0,30,46,,
T,2025-04-08 10:40:40,53.47320803,-2.23955768,4.16,45.138,51.394,1.15,333.0,29,46,,
T,2025-04-08 10:40:41,53.47321539,-2.23956604,4.11,44.987,51.395,1.12,333.0,29,46,,
T,2025-04-08 10:40:42,53.47322459,-2.23957384,4.02,45.473,51.395,1.13,338.0,29,46,,
T,2025-04-08 10:40:43,53.47323298,-2.23958495,3.84,45.45,51.395,1.14,333.0,29,46,,
T,2025-04-08 10:40:44,53.47324048,-2.23959613,3.79,45.544,51.395,1.12,332.0,28,46,,
T,2025-04-08 10:40:45,53.47324486,-2.23961698,3.79,45.579,51.395,1.37,298.0,25,46,,
T,2025-04-08 10:40:46,53.47325085,-2.23963347,3.79,45.738,51.395,1.19,314.0,28,46,,
T,2025-04-08 10:40:47,53.47325929,-2.23964427,3.79,45.703,51.395,1.18,327.0,27,46,,
T,2025-04-08 10:40:48,53.47326667,-2.23965987,3.79,45.494,51.395,1.15,316.0,27,46,,
T,2025-04-08 10:40:49,53.47327367,-2.23967226,3.79,45.181,51.395,1.15,324.0,27,46,,
T,2025-04-08 10:40:50,53.47328266,-2.23968397,3.79,45.065,51.395,1.14,329.0,27,46,,
T,2025-04-08 10:40:51,53.47328754,-2.23970106,3.79,44.89,51.395,1.18,305.0,27,46,,
T,2025-04-08 10:40:52,53.47329617,-2.23971229,3.89,44.895,51.395,1.22,327.0,28,46,,
T,2025-04-08 10:40:53,53.47330457,-2.2397197,4.05,45.349,51.395,1.15,333.0,28,46,,
T,2025-04-08 10:40:54,53.47331193,-2.23973101,4.13,45.343,51.395,1.15,330.0,28,46,,
T,2025-04-08 10:40:55,53.47332087,-2.23974165,4.27,46.22,51.395,1.19,337.0,28,46,,
T,2025-04-08 10:40:56,53.4733288,-2.2397524,4.47,45.397,51.395,1.16,332.0,28,46,,
T,2025-04-08 10:40:57,53.47333397,-2.23976741,4.54,44.844,51.395,1.15,332.0,29,46,,
T,2025-04-08 10:40:58,53.47333922,-2.23978578,4.32,44.606,51.395,1.15,331.0,30,46,,
T,2025-04-08 10:40:59,53.47334851,-2.23979397,4.01,44.446,51.395,1.23,341.0,32,46,,
T,2025-04-08 10:41:00,53.47335532,-2.23980154,3.99,44.549,51.395,0.89,333.0,31,46,,
T,2025-04-08 10:41:01,53.47336436,-2.23980686,4.06,44.672,51.395,1.12,332.0,33,46,,
T,2025-04-08 10:41:02,53.4733729,-2.23981653,4.03,44.338,51.395,1.07,332.0,33,46,,
T,2025-04-08 10:41:03,53.47338044,-2.23982696,4.06,44.758,51.395,1.09,335.0,33,46,,
T,2025-04-08 10:41:04,53.4733845,-2.23984069,3.94,45.556,51.395,0.96,336.0,32,46,,
T,2025-04-08 10:41:05,53.47339021,-2.2398561,4.11,46.163,51.395,1.15,321.0,32,46,,
T,2025-04-08 10:41:06,53.47338873,-2.23986024,3.94,45.948,51.395,0.0,,33,46,,
T,2025-04-08 10:41:07,53.47338781,-2.23986106,3.96,45.939,51.395,0.0,,33,46,,
T,2025-04-08 10:41:08,53.47338746,-2.23986162,3.88,45.933,51.395,0.0,,35,46,,
T,2025-04-08 10:41:09,53.47338732,-2.23986187,3.83,45.928,51.395,0.0,,34,46,,
T,2025-04-08 10:41:10,53.47338538,-2.23986624,3.82,45.492,51.395,0.0,,35,46,,
T,2025-04-08 10:41:11,53.47338487,-2.23986283,3.79,45.439,51.395,0.29,95.0,34,46,,
T,2025-04-08 10:41:12,53.47338249,-2.23986105,3.79,45.584,51.395,0.18,152.0,34,46,,
T,2025-04-08 10:41:13,53.47337904,-2.23986202,3.79,45.639,51.395,0.0,,35,46,,
T,2025-04-08 10:41:14,53.47337588,-2.23986368,3.79,45.646,51.395,0.0,,34,46,,
T,2025-04-08 10:41:15,53.47337495,-2.23986446,3.79,45.642,51.395,0.0,,34,46,,
T,2025-04-08 10:41:16,53.47337454,-2.23986501,3.79,45.633,51.395,0.0,,33,46,,
T,2025-04-08 10:41:17,53.47337846,-2.23987135,3.79,45.312,51.395,0.72,333.0,33,46,,
T,2025-04-08 10:41:18,53.47338531,-2.23988022,3.79,45.234,51.395,1.03,334.0,33,46,,
T,2025-04-08 10:41:19,53.47339379,-2.23988736,3.79,45.552,51.395,1.07,342.0,33,46,,
T,2025-04-08 10:41:20,53.4734026,-2.23989581,3.79,45.894,51.395,1.16,328.0,33,46,,
T,2025-04-08 10:41:21,53.47341148,-2.23990733,3.79,45.459,51.395,1.13,324.0,34,46,,
T,2025-04-08 10:41:22,53.47341927,-2.23992068,3.88,45.101,51.395,1.11,317.0,34,46,,
T,2025-04-08 10:41:23,53.473428,-2.23992864,3.83,44.097,51.395,1.23,332.0,32,46,,
T,2025-04-08 10:41:24,53.47343448,-2.23994049,3.79,43.919,51.395,1.17,326.0,32,46,,
T,2025-04-08 10:41:25,53.47344206,-2.23994965,3.81,43.49,51.395,1.15,334.0,32,46,,
T,2025-04-08 10:41:26,53.47345095,-2.2399607,3.79,42.929,51.395,1.25,329.0,32,46,,
T,2025-04-08 10:41:27,53.47345839,-2.23996926,3.95,42.643,51.395,1.13,328.0,32,46,,
T,2025-04-08 10:41:28,53.47346613,-2.23997804,3.96,42.22,51.395,1.15,341.0,32,46,,
T,2025-04-08 10:41:29,53.47347316,-2.23998543,4.01,41.961,51.395,1.19,344.0,33,46,,
T,2025-04-08 10:41:30,53.47348044,-2.23999317,4.11,41.777,51.395,1.14,337.0,33,46,,
T,2025-04-08 10:41:31,53.4734889,-2.23999954,4.21,41.601,51.395,1.12,342.0,33,46,,
T,2025-04-08 10:41:32,53.47349847,-2.24000756,4.28,41.288,51.395,1.13,339.0,33,46,,
T,2025-04-08 10:41:33,53.47350647,-2.24001619,4.36,41.003,51.395,0.96,334.0,32,46,,
T,2025-04-08 10:41:34,53.47351638,-2.24002716,4.44,40.987,51.395,1.28,338.0,32,46,,
T,2025-04-08 10:41:35,53.473525,-2.24003685,4.57,40.408,51.395,1.15,334.0,32,46,,
T,2025-04-08 10:41:36,53.47353413,-2.24004848,4.65,39.843,51.395,1.18,339.0,31,46,,
T,2025-04-08 10:41:37,53.47354348,-2.240063,4.8,39.577,51.395,1.23,327.0,33,46,,
T,2025-04-08 10:41:38,53.47355429,-2.24007332,4.84,39.753,51.396,1.23,338.0,33,46,,
T,2025-04-08 10:41:39,53.47356421,-2.2400858,5.04,39.7,51.396,1.17,329.0,33,46,,
T,2025-04-08 10:41:40,53.47357409,-2.24009835,5.08,39.468,51.396,1.24,332.0,32,46,,
T,2025-04-08 10:41:41,53.47358315,-2.24011037,5.2,39.494,51.396,1.18,332.0,32,46,,
T,2025-04-08 10:41:42,53.47359133,-2.24012218,5.23,39.657,51.396,1.2,334.0,32,46,,
T,2025-04-08 10:41:43,53.4735993,-2.24013264,5.25,40.107,51.396,1.25,332.0,33,46,,
T,2025-04-08 10:41:44,53.47360658,-2.24014664,5.32,40.319,51.396,1.17,326.0,33,46,,
T,2025-04-08 10:41:45,53.47361716,-2.24015723,5.3,39.986,51.396,1.2,338.0,33,46,,
T,2025-04-08 10:41:46,53.47362677,-2.24016821,5.3,39.736,51.396,1.16,336.0,33,46,,
T,2025-04-08 10:41:47,53.47363571,-2.24018129,5.29,39.892,51.396,1.14,329.0,34,46,,
T,2025-04-08 10:41:48,53.47364486,-2.24019379,5.27,39.828,51.396,1.16,335.0,34,46,,
T,2025-04-08 10:41:49,53.47365548,-2.24020474,5.19,39.889,51.396,1.27,340.0,34,46,,
