type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 11:13:33,53.47868777,-2.24244672,4.18,46.995,51.401,0.79,112.0,29,43,20250408-111333,GPS Logger: 20250408-111333 - Εάν 2
T,2025-04-08 11:13:34,53.47867559,-2.2424354,3.92,47.292,51.401,0.85,112.0,30,43,,
T,2025-04-08 11:13:35,53.47866169,-2.24241922,3.79,48.611,51.401,1.16,125.0,31,43,,
T,2025-04-08 11:13:36,53.47864901,-2.24240564,3.79,49.199,51.401,1.08,137.0,31,43,,
T,2025-04-08 11:13:37,53.47863837,-2.24239153,3.79,49.018,51.401,1.29,130.0,31,43,,
T,2025-04-08 11:13:38,53.47863135,-2.2423764,3.79,49.857,51.401,1.2,130.0,31,43,,
T,2025-04-08 11:13:39,53.47862422,-2.2423613,3.79,49.934,51.401,1.19,127.0,32,43,,
T,2025-04-08 11:13:40,53.4786169,-2.24234916,3.79,49.336,51.401,1.23,130.0,32,43,,
T,2025-04-08 11:13:41,53.47861176,-2.24233562,3.79,50.623,51.401,1.25,123.0,31,43,,
T,2025-04-08 11:13:42,53.47860987,-2.24231816,3.79,51.043,51.401,1.26,108.0,31,43,,
T,2025-04-08 11:13:43,53.47861147,-2.24230491,3.79,50.966,51.401,1.04,101.0,32,43,,
T,2025-04-08 11:13:44,53.47861364,-2.24229019,3.79,51.264,51.401,1.12,97.0,32,43,,
T,2025-04-08 11:13:45,53.47861575,-2.24227646,3.79,51.633,51.401,1.09,102.0,32,43,,
T,2025-04-08 11:13:46,53.47861719,-2.24226291,3.79,51.842,51.401,1.1,99.0,32,43,,
T,2025-04-08 11:13:47,53.47861954,-2.24224885,3.79,52.38,51.401,1.13,94.0,32,43,,
T,2025-04-08 11:13:48,53.47862643,-2.24223488,3.79,53.858,51.401,1.26,76.0,32,43,,
T,2025-04-08 11:13:49,53.47863448,-2.24222113,3.79,54.68,51.401,1.25,71.0,32,43,,
T,2025-04-08 11:13:50,53.4786367,-2.24220229,3.79,54.7,51.401,1.38,93.0,32,43,,
T,2025-04-08 11:13:51,53.47863623,-2.24219501,3.79,53.992,51.401,0.74,98.0,32,43,,
T,2025-04-08 11:13:52,53.47863791,-2.24218909,4.17,53.98,51.401,0.7,83.0,32,43,,
T,2025-04-08 11:13:53,53.47864363,-2.24217598,4.84,53.863,51.401,1.19,70.0,32,43,,
T,2025-04-08 11:13:54,53.47865082,-2.24216468,4.77,55.054,51.401,1.09,58.0,31,43,,
T,2025-04-08 11:13:55,53.47866007,-2.24216021,4.59,56.578,51.401,0.95,39.0,31,43,,
T,2025-04-08 11:13:56,53.47866789,-2.24215574,4.9,57.49,51.401,0.92,43.0,32,43,,
T,2025-04-08 11:13:57,53.47867075,-2.24214126,4.43,58.833,51.401,0.99,70.0,32,43,,
T,2025-04-08 11:13:58,53.47866406,-2.24212668,4.69,57.594,51.4,0.78,84.0,31,43,,
T,2025-04-08 11:13:59,53.47865295,-2.24210894,5.06,57.095,51.4,0.85,96.0,31,43,,
T,2025-04-08 11:14:00,53.47863664,-2.24208533,4.71,56.136,51.4,1.4,112.0,31,43,,
T,2025-04-08 11:14:01,53.47861856,-2.24206647,4.3,55.321,51.4,1.27,124.0,30,43,,
T,2025-04-08 11:14:02,53.47860341,-2.24203918,3.79,55.689,51.4,1.39,121.0,29,43,,
T,2025-04-08 11:14:03,53.47858249,-2.24201136,4.0,52.368,51.4,1.45,122.0,28,43,,
T,2025-04-08 11:14:04,53.47856781,-2.24199604,3.79,52.925,51.4,1.14,125.0,28,43,,
T,2025-04-08 11:14:05,53.4785554,-2.24197739,3.79,52.519,51.4,1.27,113.0,27,43,,
T,2025-04-08 11:14:06,53.47854508,-2.24196177,3.79,53.157,51.4,1.25,118.0,22,43,,
T,2025-04-08 11:14:07,53.47852837,-2.24195387,3.79,52.622,51.4,1.29,146.0,20,43,,
T,2025-04-08 11:14:08,53.47851093,-2.24194127,3.92,51.174,51.4,1.22,150.0,19,43,,
T,2025-04-08 11:14:09,53.47850001,-2.24192359,3.96,50.704,51.4,1.36,122.0,19,43,,
T,2025-04-08 11:14:10,53.47848729,-2.24190525,4.19,49.47,51.4,1.25,130.0,18,43,,
T,2025-04-08 11:14:11,53.47847998,-2.24188924,4.22,49.489,51.4,1.26,115.0,18,43,,
T,2025-04-08 11:14:12,53.47847228,-2.24188349,3.86,48.832,51.4,1.19,126.0,18,43,,
T,2025-04-08 11:14:13,53.47846324,-2.24187454,3.98,49.795,51.4,1.27,146.0,16,43,,
T,2025-04-08 11:14:14,53.47845827,-2.24186074,4.12,50.991,51.4,1.22,127.0,18,43,,
T,2025-04-08 11:14:15,53.47844923,-2.24184805,4.03,49.679,51.4,1.16,134.0,22,43,,
T,2025-04-08 11:14:16,53.4784381,-2.241834,3.96,48.025,51.4,1.16,129.0,24,43,,
T,2025-04-08 11:14:17,53.47842588,-2.2418243,3.79,47.614,51.4,1.2,145.0,26,43,,
T,2025-04-08 11:14:18,53.47841372,-2.24181276,3.79,48.745,51.4,1.22,146.0,26,43,,
T,2025-04-08 11:14:19,53.47840328,-2.24180332,3.79,47.591,51.4,1.16,133.0,26,43,,
T,2025-04-08 11:14:20,53.47839532,-2.24179263,3.79,47.666,51.4,1.18,130.0,27,43,,
T,2025-04-08 11:14:21,53.47838869,-2.2417883,3.79,46.911,51.4,1.14,132.0,26,43,,
T,2025-04-08 11:14:22,53.47838111,-2.24178052,3.79,47.031,51.4,1.23,132.0,26,43,,
T,2025-04-08 11:14:23,53.47837572,-2.24176399,3.79,47.508,51.4,1.22,124.0,27,43,,
T,2025-04-08 11:14:24,53.47836985,-2.24174706,3.79,48.5,51.4,1.22,117.0,26,43,,
T,2025-04-08 11:14:25,53.47836558,-2.24173249,3.79,49.219,51.4,1.15,115.0,26,43,,
T,2025-04-08 11:14:26,53.47835818,-2.24171866,3.79,49.444,51.4,1.24,131.0,27,43,,
T,2025-04-08 11:14:27,53.4783508,-2.24170961,3.79,48.795,51.4,1.2,134.0,26,43,,
T,2025-04-08 11:14:28,53.47834713,-2.24170196,3.79,49.331,51.4,1.17,126.0,25,43,,
T,2025-04-08 11:14:29,53.47834284,-2.24169616,3.79,49.423,51.4,1.18,131.0,22,43,,
T,2025-04-08 11:14:30,53.47833739,-2.24168821,3.79,49.548,51.4,1.18,134.0,22,43,,
T,2025-04-08 11:14:31,53.47833255,-2.24167739,3.79,50.304,51.4,1.23,127.0,20,43,,
T,2025-04-08 11:14:32,53.47832653,-2.24166486,3.79,50.153,51.4,1.25,129.0,17,43,,
T,2025-04-08 11:14:33,53.47831656,-2.24165299,3.79,50.716,51.4,1.26,126.0,17,43,,
T,2025-04-08 11:14:34,53.47830619,-2.2416419,3.79,50.102,51.4,1.26,129.0,16,43,,
T,2025-04-08 11:14:35,53.47829455,-2.24163108,3.79,49.926,51.399,1.32,134.0,15,43,,
T,2025-04-08 11:14:36,53.47828568,-2.24162191,3.79,49.637,51.399,1.28,137.0,17,43,,
T,2025-04-08 11:14:37,53.47828009,-2.24160623,3.79,49.853,51.399,1.31,119.0,19,43,,
T,2025-04-08 11:14:38,53.47827574,-2.24159622,3.79,49.697,51.399,1.21,128.0,21,43,,
T,2025-04-08 11:14:39,53.47827149,-2.24158377,3.79,50.092,51.399,1.27,127.0,22,43,,
T,2025-04-08 11:14:40,53.47826656,-2.24156972,3.79,50.594,51.399,1.27,127.0,22,43,,
T,2025-04-08 11:14:41,53.47825873,-2.24155617,3.79,50.339,51.399,1.36,140.0,23,43,,
T,2025-04-08 11:14:42,53.47825104,-2.2415415,3.79,50.338,51.399,1.28,132.0,24,43,,
T,2025-04-08 11:14:43,53.47824383,-2.24152906,3.79,50.597,51.399,1.29,133.0,26,43,,
T,2025-04-08 11:14:44,53.47823408,-2.24151548,3.79,50.822,51.399,1.29,132.0,26,43,,
T,2025-04-08 11:14:45,53.47822283,-2.2415025,3.79,50.971,51.399,1.28,141.0,27,43,,
T,2025-04-08 11:14:46,53.47821044,-2.24149043,3.79,50.962,51.399,1.28,136.0,27,43,,
T,2025-04-08 11:14:47,53.47819876,-2.24147548,3.79,51.135,51.399,1.33,130.0,29,43,,
T,2025-04-08 11:14:48,53.47819061,-2.24146555,3.79,50.04,51.399,1.24,129.0,30,43,,
T,2025-04-08 11:14:49,53.47818167,-2.2414596,3.79,49.317,51.399,1.28,132.0,30,43,,
T,2025-04-08 11:14:50,53.47817527,-2.24144553,3.79,49.778,51.399,1.28,127.0,29,43,,
T,2025-04-08 11:14:51,53.47817094,-2.24142984,3.79,49.217,51.399,1.29,126.0,30,43,,
T,2025-04-08 11:14:52,53.47816475,-2.24141525,3.79,48.966,51.399,1.23,138.0,30,43,,
T,2025-04-08 11:14:53,53.4781598,-2.2414024,3.79,48.136,51.399,1.17,130.0,30,43,,
T,2025-04-08 11:14:54,53.47815593,-2.24139236,3.79,47.693,51.399,1.04,118.0,30,43,,
T,2025-04-08 11:14:55,53.47815118,-2.24137865,3.79,47.97,51.399,1.08,123.0,30,43,,
T,2025-04-08 11:14:56,53.47814355,-2.24136308,3.79,48.049,51.399,1.17,126.0,29,43,,
T,2025-04-08 11:14:57,53.47813232,-2.24134807,3.79,48.161,51.399,1.22,144.0,29,43,,
T,2025-04-08 11:14:58,53.47812517,-2.24133245,3.79,48.978,51.399,1.17,132.0,29,43,,
T,2025-04-08 11:14:59,53.4781169,-2.24132345,3.79,50.685,51.399,1.21,153.0,28,43,,
T,2025-04-08 11:15:00,53.47810981,-2.24131436,3.79,51.444,51.399,1.16,150.0,28,43,,
T,2025-04-08 11:15:01,53.47810199,-2.24130162,3.79,51.061,51.399,1.19,134.0,28,43,,
T,2025-04-08 11:15:02,53.4780948,-2.24129057,3.79,51.362,51.399,1.14,138.0,27,43,,
T,2025-04-08 11:15:03,53.47808707,-2.24128064,3.79,50.731,51.399,1.17,141.0,27,43,,
T,2025-04-08 11:15:04,53.47808006,-2.24126724,3.79,50.402,51.399,1.2,128.0,27,43,,
T,2025-04-08 11:15:05,53.47807332,-2.24125157,3.79,50.745,51.399,1.16,131.0,22,43,,
T,2025-04-08 11:15:06,53.4780666,-2.24123992,3.79,50.196,51.399,1.16,130.0,21,43,,
T,2025-04-08 11:15:07,53.47805907,-2.24122478,3.79,49.796,51.399,1.18,126.0,20,43,,
T,2025-04-08 11:15:08,53.47805026,-2.24121118,3.79,48.873,51.399,1.18,130.0,21,43,,
T,2025-04-08 11:15:09,53.47804042,-2.24119605,3.79,48.686,51.399,1.25,136.0,22,43,,
T,2025-04-08 11:15:10,53.47803146,-2.24118364,3.79,48.873,51.399,1.18,135.0,23,43,,
T,2025-04-08 11:15:11,53.47802428,-2.24117187,3.79,48.949,51.399,1.19,129.0,22,43,,
T,2025-04-08 11:15:12,53.47801764,-2.24115947,3.79,49.012,51.399,1.17,124.0,24,43,,
T,2025-04-08 11:15:13,53.47800899,-2.24114736,3.79,48.726,51.399,1.27,136.0,25,43,,
T,2025-04-08 11:15:14,53.47800118,-2.24113299,3.79,48.926,51.398,1.22,129.0,25,43,,
T,2025-04-08 11:15:15,53.47799647,-2.24111939,3.79,48.717,51.398,1.13,115.0,28,43,,
T,2025-04-08 11:15:16,53.47799149,-2.2411057,3.79,49.175,51.398,1.18,114.0,28,43,,
T,2025-04-08 11:15:17,53.47798672,-2.24109645,3.79,49.043,51.398,1.02,131.0,28,43,,
T,2025-04-08 11:15:18,53.4779804,-2.24108559,3.79,48.964,51.398,1.09,137.0,27,43,,
T,2025-04-08 11:15:19,53.47797465,-2.2410745,3.79,48.875,51.398,1.09,133.0,29,43,,
T,2025-04-08 11:15:20,53.47796787,-2.24106175,3.79,47.912,51.398,1.15,127.0,30,43,,
T,2025-04-08 11:15:21,53.47795976,-2.24105166,3.79,47.385,51.398,1.14,138.0,30,43,,
T,2025-04-08 11:15:22,53.4779521,-2.24103928,3.79,47.368,51.398,1.15,144.0,30,43,,
T,2025-04-08 11:15:23,53.47794456,-2.2410258,3.79,47.506,51.398,1.15,139.0,30,43,,
T,2025-04-08 11:15:24,53.4779378,-2.24100985,3.79,47.409,51.398,1.17,131.0,30,43,,
T,2025-04-08 11:15:25,53.47793114,-2.24099485,3.79,47.569,51.398,1.11,134.0,31,43,,
T,2025-04-08 11:15:26,53.47792375,-2.24098253,3.79,47.449,51.398,1.18,140.0,30,43,,
T,2025-04-08 11:15:27,53.47791683,-2.24097019,3.79,47.549,51.398,1.16,134.0,30,43,,
T,2025-04-08 11:15:28,53.47791029,-2.24095781,3.79,47.421,51.398,1.16,128.0,30,43,,
T,2025-04-08 11:15:29,53.4779057,-2.24094242,3.79,47.728,51.398,1.18,113.0,30,43,,
T,2025-04-08 11:15:30,53.47789836,-2.24092855,3.79,47.133,51.398,1.22,129.0,28,43,,
T,2025-04-08 11:15:31,53.47789059,-2.2409154,3.79,47.118,51.398,1.15,134.0,28,43,,
T,2025-04-08 11:15:32,53.47788153,-2.24090096,3.79,46.821,51.398,1.22,134.0,28,43,,
T,2025-04-08 11:15:33,53.47787199,-2.24088833,3.79,47.151,51.398,1.17,138.0,28,43,,
T,2025-04-08 11:15:34,53.47786339,-2.24087477,3.79,46.691,51.398,1.2,126.0,27,43,,
T,2025-04-08 11:15:35,53.47785604,-2.24085927,3.79,46.974,51.398,1.27,132.0,28,43,,
T,2025-04-08 11:15:36,53.47784797,-2.24084472,3.79,46.85,51.398,1.26,132.0,27,43,,
T,2025-04-08 11:15:37,53.47783942,-2.24082872,3.79,46.844,51.398,1.3,126.0,26,43,,
T,2025-04-08 11:15:38,53.47782992,-2.24081521,3.79,46.587,51.398,1.24,137.0,26,43,,
T,2025-04-08 11:15:39,53.47782133,-2.24080123,3.79,46.042,51.398,1.22,134.0,27,43,,
T,2025-04-08 11:15:40,53.47781313,-2.24078584,3.79,45.998,51.398,1.24,130.0,28,43,,
T,2025-04-08 11:15:41,53.47780689,-2.2407673,3.79,46.464,51.398,1.23,134.0,29,43,,
T,2025-04-08 11:15:42,53.47780027,-2.24074971,3.79,46.385,51.398,1.26,136.0,29,43,,
T,2025-04-08 11:15:43,53.47779287,-2.24073263,3.79,46.129,51.398,1.28,131.0,30,43,,
T,2025-04-08 11:15:44,53.47778477,-2.24071644,3.79,46.249,51.398,1.29,133.0,31,43,,
T,2025-04-08 11:15:45,53.47777769,-2.24069766,3.79,46.134,51.398,1.39,130.0,31,43,,
T,2025-04-08 11:15:46,53.47776887,-2.24068096,3.79,45.903,51.398,1.34,136.0,31,43,,
T,2025-04-08 11:15:47,53.47776089,-2.2406647,3.79,45.633,51.398,1.29,129.0,31,43,,
T,2025-04-08 11:15:48,53.47775335,-2.24064955,3.79,45.276,51.398,1.18,133.0,31,43,,
T,2025-04-08 11:15:49,53.47774678,-2.24063178,3.79,44.921,51.398,1.27,127.0,32,43,,
T,2025-04-08 11:15:50,53.47774121,-2.24061428,3.79,44.837,51.397,1.31,123.0,32,43,,
T,2025-04-08 11:15:51,53.47773626,-2.24060099,3.79,44.671,51.397,1.23,126.0,32,43,,
T,2025-04-08 11:15:52,53.47773017,-2.24058742,3.79,44.673,51.397,1.28,131.0,30,43,,
T,2025-04-08 11:15:53,53.47772257,-2.24057431,3.79,44.427,51.397,1.28,139.0,30,43,,
T,2025-04-08 11:15:54,53.47771498,-2.24056071,3.79,44.64,51.397,1.28,135.0,30,43,,
T,2025-04-08 11:15:55,53.4777066,-2.24054529,3.79,45.012,51.397,1.28,133.0,30,43,,
T,2025-04-08 11:15:56,53.47769857,-2.24053265,3.79,45.256,51.397,1.29,140.0,30,43,,
T,2025-04-08 11:15:57,53.47768932,-2.24052127,3.79,45.144,51.397,1.3,147.0,30,43,,
T,2025-04-08 11:15:58,53.47767899,-2.24051025,3.79,44.81,51.397,1.3,149.0,30,43,,
T,2025-04-08 11:15:59,53.47766989,-2.2404943,3.79,44.821,51.397,1.36,131.0,30,43,,
T,2025-04-08 11:16:00,53.4776634,-2.24047698,3.79,45.196,51.397,1.31,125.0,29,43,,
T,2025-04-08 11:16:01,53.47765478,-2.24046301,3.79,45.333,51.397,1.32,136.0,29,43,,
T,2025-04-08 11:16:02,53.47764704,-2.2404465,3.79,45.598,51.397,1.32,127.0,28,43,,
T,2025-04-08 11:16:03,53.47763622,-2.24043285,3.79,45.904,51.397,1.36,141.0,27,43,,
T,2025-04-08 11:16:04,53.47762788,-2.24041908,3.79,45.654,51.397,1.28,134.0,28,43,,
T,2025-04-08 11:16:05,53.47762074,-2.24040291,3.79,45.407,51.397,1.32,128.0,28,43,,
T,2025-04-08 11:16:06,53.4776154,-2.24038607,3.79,45.662,51.397,1.32,127.0,28,43,,
T,2025-04-08 11:16:07,53.4776075,-2.24036834,3.79,45.593,51.397,1.29,130.0,28,43,,
T,2025-04-08 11:16:08,53.47759781,-2.24035312,3.79,45.564,51.397,1.3,136.0,28,43,,
T,2025-04-08 11:16:09,53.47758605,-2.24033942,3.79,45.931,51.397,1.32,145.0,28,43,,
T,2025-04-08 11:16:10,53.4775727,-2.24033143,3.79,45.805,51.397,1.29,157.0,28,43,,
T,2025-04-08 11:16:11,53.47755946,-2.24032513,3.79,45.549,51.397,1.3,166.0,28,43,,
T,2025-04-08 11:16:12,53.47754757,-2.24031979,3.79,45.938,51.397,1.26,171.0,29,43,,
T,2025-04-08 11:16:13,53.47753759,-2.24031127,3.79,46.313,51.397,1.24,156.0,29,43,,
T,2025-04-08 11:16:14,53.47752721,-2.24030244,3.79,46.208,51.397,1.2,154.0,27,43,,
T,2025-04-08 11:16:15,53.47751513,-2.2402889,3.79,45.721,51.397,1.47,137.0,28,43,,
T,2025-04-08 11:16:16,53.47750414,-2.24027725,3.79,46.436,51.397,1.31,150.0,28,43,,
T,2025-04-08 11:16:17,53.47749363,-2.24026274,3.79,46.153,51.397,1.37,132.0,28,43,,
T,2025-04-08 11:16:18,53.47748333,-2.24024722,3.79,46.188,51.397,1.59,140.0,28,43,,
T,2025-04-08 11:16:19,53.47747247,-2.24022918,3.79,46.213,51.397,1.56,137.0,28,43,,
T,2025-04-08 11:16:20,53.47746114,-2.24021563,3.79,46.046,51.397,1.45,147.0,28,43,,
T,2025-04-08 11:16:21,53.47744992,-2.24020326,3.79,46.127,51.397,1.43,146.0,28,43,,
T,2025-04-08 11:16:22,53.47743937,-2.24019142,3.79,46.161,51.397,1.42,145.0,28,43,,
T,2025-04-08 11:16:23,53.47742907,-2.24017714,3.79,45.85,51.397,1.44,136.0,28,43,,
T,2025-04-08 11:16:24,53.47742219,-2.24016274,3.79,45.429,51.397,1.24,122.0,28,43,,
T,2025-04-08 11:16:25,53.47741606,-2.24014363,3.79,44.991,51.397,1.37,116.0,27,43,,
T,2025-04-08 11:16:26,53.47741395,-2.24012548,3.79,45.482,51.397,1.19,106.0,27,43,,
T,2025-04-08 11:16:27,53.47740924,-2.24010928,3.79,45.442,51.396,1.24,123.0,26,43,,
T,2025-04-08 11:16:28,53.47740288,-2.24009373,3.79,45.76,51.396,1.29,133.0,26,43,,
T,2025-04-08 11:16:29,53.47739588,-2.24008078,3.79,46.088,51.396,1.27,140.0,26,43,,
T,2025-04-08 11:16:30,53.47738727,-2.24006876,3.79,45.94,51.396,1.24,146.0,26,43,,
T,2025-04-08 11:16:31,53.47737833,-2.24005555,3.79,45.863,51.396,1.28,141.0,26,43,,
T,2025-04-08 11:16:32,53.47737005,-2.2400422,3.79,45.745,51.396,1.26,137.0,25,43,,
T,2025-04-08 11:16:33,53.47736021,-2.24002995,3.79,45.491,51.396,1.29,141.0,24,43,,
T,2025-04-08 11:16:34,53.47734969,-2.24001901,3.79,45.271,51.396,1.29,146.0,23,43,,
T,2025-04-08 11:16:35,53.47733832,-2.24000951,3.79,45.305,51.396,1.3,151.0,23,43,,
T,2025-04-08 11:16:36,53.47732661,-2.24000062,3.79,45.33,51.396,1.33,154.0,22,43,,
T,2025-04-08 11:16:37,53.47731557,-2.23999228,3.79,45.151,51.396,1.24,153.0,22,43,,
T,2025-04-08 11:16:38,53.47730564,-2.23998387,3.79,45.447,51.396,1.27,152.0,22,43,,
T,2025-04-08 11:16:39,53.47729408,-2.23997715,3.79,45.418,51.396,1.3,158.0,20,43,,
T,2025-04-08 11:16:40,53.47728354,-2.23996771,3.79,45.388,51.396,1.28,150.0,19,43,,
T,2025-04-08 11:16:41,53.47727234,-2.23995727,3.79,45.436,51.396,1.28,146.0,20,43,,
T,2025-04-08 11:16:42,53.47726191,-2.23994599,3.79,45.194,51.396,1.3,144.0,22,43,,
T,2025-04-08 11:16:43,53.47725126,-2.23993641,3.79,45.303,51.396,1.25,147.0,21,43,,
T,2025-04-08 11:16:44,53.47724212,-2.23992672,3.79,45.208,51.396,1.28,148.0,21,43,,
T,2025-04-08 11:16:45,53.4772331,-2.23991664,3.79,44.967,51.396,1.29,144.0,20,43,,
T,2025-04-08 11:16:46,53.47722283,-2.23990724,3.79,44.796,51.396,1.29,147.0,20,43,,
T,2025-04-08 11:16:47,53.47721325,-2.23989673,3.79,44.453,51.396,1.29,143.0,20,43,,
T,2025-04-08 11:16:48,53.47720284,-2.23988857,3.79,43.828,51.396,1.27,145.0,19,43,,
T,2025-04-08 11:16:49,53.47719158,-2.2398813,3.79,43.478,51.396,1.3,151.0,19,43,,
T,2025-04-08 11:16:50,53.47718155,-2.23987435,3.79,43.278,51.396,1.25,154.0,19,43,,
T,2025-04-08 11:16:51,53.47717147,-2.23986458,3.79,43.232,51.396,1.33,150.0,20,43,,
T,2025-04-08 11:16:52,53.47716232,-2.23985445,3.79,42.736,51.396,1.28,145.0,20,43,,
T,2025-04-08 11:16:53,53.47715134,-2.2398478,3.79,42.77,51.396,1.29,160.0,19,43,,
T,2025-04-08 11:16:54,53.47714107,-2.23983716,3.79,42.561,51.396,1.3,146.0,18,43,,
T,2025-04-08 11:16:55,53.47712807,-2.23983234,3.79,42.862,51.396,1.39,169.0,18,43,,
T,2025-04-08 11:16:56,53.47711757,-2.23981946,3.79,42.783,51.396,1.38,143.0,19,43,,
T,2025-04-08 11:16:57,53.47710743,-2.23981113,3.79,43.397,51.396,1.31,156.0,19,43,,
T,2025-04-08 11:16:58,53.4770978,-2.23980222,3.79,43.525,51.396,1.27,151.0,19,43,,
T,2025-04-08 11:16:59,53.47708685,-2.23979288,3.79,43.333,51.396,1.29,149.0,19,43,,
T,2025-04-08 11:17:00,53.47707655,-2.23978377,3.79,43.101,51.396,1.28,152.0,20,43,,
T,2025-04-08 11:17:01,53.47706656,-2.23977116,3.79,42.849,51.396,1.31,141.0,20,43,,
T,2025-04-08 11:17:02,53.47705679,-2.2397602,3.79,42.947,51.396,1.31,154.0,20,43,,
T,2025-04-08 11:17:03,53.47704709,-2.23974832,3.79,42.789,51.396,1.29,145.0,21,43,,
T,2025-04-08 11:17:04,53.47703926,-2.23973494,3.79,42.246,51.396,1.29,138.0,20,43,,
T,2025-04-08 11:17:05,53.47703105,-2.23972197,3.79,42.409,51.396,1.26,138.0,20,43,,
T,2025-04-08 11:17:06,53.47702193,-2.23971152,3.79,42.672,51.396,1.27,143.0,20,43,,
T,2025-04-08 11:17:07,53.477012,-2.23970171,3.79,42.092,51.396,1.25,144.0,22,43,,
T,2025-04-08 11:17:08,53.47700364,-2.23969,3.79,42.073,51.396,1.26,146.0,23,43,,
T,2025-04-08 11:17:09,53.47699333,-2.23967874,3.79,41.689,51.396,1.34,152.0,25,43,,
T,2025-04-08 11:17:10,53.4769832,-2.239667,3.79,41.412,51.396,1.42,143.0,26,43,,
T,2025-04-08 11:17:11,53.47697195,-2.23965889,3.79,41.075,51.396,1.33,152.0,27,43,,
T,2025-04-08 11:17:12,53.4769608,-2.23965089,3.79,41.169,51.396,1.34,148.0,27,43,,
T,2025-04-08 11:17:13,53.47695124,-2.23964066,3.79,40.892,51.396,1.35,146.0,27,43,,
T,2025-04-08 11:17:14,53.47694352,-2.23962626,3.79,41.064,51.395,1.27,137.0,26,43,,
T,2025-04-08 11:17:15,53.47693634,-2.23961206,3.79,40.644,51.395,1.27,144.0,26,43,,
T,2025-04-08 11:17:16,53.47692691,-2.23960217,3.79,40.624,51.395,1.28,157.0,26,43,,
T,2025-04-08 11:17:17,53.47691724,-2.23959243,3.79,40.527,51.395,1.33,158.0,25,43,,
T,2025-04-08 11:17:18,53.47690724,-2.23958385,3.79,40.747,51.395,1.29,154.0,25,43,,
T,2025-04-08 11:17:19,53.47689759,-2.23957331,3.79,40.971,51.395,1.33,147.0,25,43,,
T,2025-04-08 11:17:20,53.47688776,-2.23956278,3.79,40.815,51.395,1.33,149.0,25,43,,
T,2025-04-08 11:17:21,53.47687739,-2.23955042,3.79,40.802,51.395,1.35,143.0,25,43,,
T,2025-04-08 11:17:22,53.47686518,-2.23954052,3.79,40.899,51.395,1.34,149.0,27,43,,
T,2025-04-08 11:17:23,53.47685403,-2.2395305,3.79,40.705,51.395,1.31,147.0,27,43,,
T,2025-04-08 11:17:24,53.4768437,-2.23952018,3.79,40.762,51.395,1.32,145.0,26,43,,
T,2025-04-08 11:17:25,53.47683276,-2.23951086,3.79,40.853,51.395,1.35,152.0,27,43,,
T,2025-04-08 11:17:26,53.47682293,-2.23949906,3.79,40.422,51.395,1.32,142.0,26,43,,
T,2025-04-08 11:17:27,53.47681084,-2.23948659,3.79,40.606,51.395,1.35,151.0,27,43,,
T,2025-04-08 11:17:28,53.47679784,-2.23947613,3.79,41.434,51.395,1.39,157.0,27,43,,
T,2025-04-08 11:17:29,53.47678544,-2.23946354,3.79,41.587,51.395,1.33,149.0,26,43,,
T,2025-04-08 11:17:30,53.47677379,-2.23945461,3.79,41.161,51.395,1.35,157.0,23,43,,
T,2025-04-08 11:17:31,53.47676203,-2.23944294,3.79,41.374,51.395,1.35,150.0,24,43,,
T,2025-04-08 11:17:32,53.4767511,-2.23943373,3.79,40.18,51.395,1.32,152.0,24,43,,
T,2025-04-08 11:17:33,53.47673964,-2.23942685,3.79,40.635,51.395,1.32,160.0,22,43,,
T,2025-04-08 11:17:34,53.47672919,-2.23941669,3.79,41.119,51.395,1.34,148.0,21,44,,
T,2025-04-08 11:17:35,53.47671906,-2.23940488,3.79,40.768,51.395,1.31,141.0,20,44,,
T,2025-04-08 11:17:36,53.4767084,-2.23939632,3.79,41.089,51.395,1.33,152.0,20,44,,
T,2025-04-08 11:17:37,53.47669947,-2.23938361,3.79,41.376,51.395,1.33,135.0,20,44,,
T,2025-04-08 11:17:38,53.47668791,-2.23937633,3.79,41.453,51.395,1.35,156.0,21,44,,
T,2025-04-08 11:17:39,53.47667633,-2.23936901,3.79,42.049,51.395,1.28,163.0,21,44,,
T,2025-04-08 11:17:40,53.47666456,-2.23935321,3.79,42.247,51.395,1.58,140.0,22,44,,
T,2025-04-08 11:17:41,53.47665541,-2.23933917,3.79,41.464,51.395,1.31,143.0,25,44,,
T,2025-04-08 11:17:42,53.47664605,-2.23932591,3.79,41.204,51.395,1.34,143.0,27,44,,
T,2025-04-08 11:17:43,53.4766369,-2.23931272,3.79,40.077,51.395,1.32,142.0,29,44,,
T,2025-04-08 11:17:44,53.47662739,-2.23930201,3.79,40.072,51.395,1.33,144.0,29,44,,
T,2025-04-08 11:17:45,53.47661854,-2.23928999,3.79,38.958,51.395,1.33,142.0,29,44,,
T,2025-04-08 11:17:46,53.47660889,-2.23927903,3.79,38.747,51.395,1.32,147.0,29,44,,
T,2025-04-08 11:17:47,53.47660064,-2.2392642,3.79,38.936,51.395,1.36,132.0,29,44,,
T,2025-04-08 11:17:48,53.47659048,-2.23924992,3.79,38.855,51.395,1.36,137.0,28,44,,
T,2025-04-08 11:17:49,53.47658034,-2.23923727,3.79,38.766,51.395,1.33,140.0,28,44,,
